match,week,team,opponent,Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:43,11,2,61 Madison Oakman,20 Noel Holmes,0,0,0,0,0,0,0,0,1,0,0,8.937206,-4.1317286,-7.9248013,0.34027773,0.8401235,0.50277776,0.87777776
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:43,11,2,20 Noel Holmes,61 Madison Oakman,0,0,0,0,0,0,0,1,0,0,0,14.748612,1.2191967,14.698133,0.50277776,0.87777776,0.20138887,0.8666667
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:43,11,2,61 Madison Oakman,20 Noel Holmes,0,0,0,0,0,0,0,0,1,0,0,7.3305497,-3.860797,-6.2314687,0.20138887,0.8666667,0.32916668,0.90185183
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:43,11,2,20 Noel Holmes,27 Katharine Gilbert,1,1,0,0,0,0,0,0,0,0,0,14.488282,11.85333,8.331201,0.32916668,0.90185183,0.15833333,0.7938272
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:44,11,3,27 Katharine Gilbert,96 Natalie Wilson,0,0,0,0,0,0,0,0,0,0,0,8.893982,8.873066,0.6095994,0.6513889,0.8253086,0.6388889,0.74444443
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:44,11,3,96 Natalie Wilson,26 Leah Shorb,0,0,0,0,0,0,0,0,0,0,0,10.01102,6.028265,-7.99253,0.6388889,0.74444443,0.8027777,0.6895062
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:44,11,3,26 Leah Shorb,15 Sylvia Brown,1,1,0,0,0,0,0,0,0,0,1,14.01049,13.208001,-4.6736016,0.8027777,0.6895062,0.89861107,0.5691358
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:45,11,4,06 Rebecca Fagan,20 Noel Holmes,0,0,0,0,0,0,0,0,1,1,0,7.7613096,-1.2869345,7.65387,0.8888889,0.56666666,0.7319444,0.57839507
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:45,11,4,20 Noel Holmes,61 Madison Oakman,1,1,0,0,0,0,0,0,1,0,0,7.496704,-4.267198,6.1637316,0.7319444,0.57839507,0.60555553,0.61728394
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:46,12,1,16 Emily Branson,08 Grace Robinson,0,0,0,0,0,0,0,0,1,0,0,11.062326,-3.0480013,10.634131,0.66944444,0.6234568,0.45138893,0.65123457
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:46,12,1,08 Grace Robinson,03 Sara Mog,0,0,0,0,0,0,0,0,0,0,1,24.5704,17.272,17.4752,0.45138893,0.65123457,0.0930556,0.49382716
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:46,12,1,03 Sara Mog,08 Grace Robinson,0,0,0,0,0,0,0,0,1,1,0,14.357229,-13.749866,-4.1317325,0.0930556,0.49382716,0.1777778,0.6191358
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:47,12,1,08 Grace Robinson,22 Becca Henley,1,1,0,0,0,0,0,0,0,0,0,17.200796,16.73013,-3.9962678,0.1777778,0.6191358,0.25972226,0.4666667
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:47,12,2,03 Sara Mog,16 Emily Branson,0,0,0,0,0,0,0,0,0,0,1,14.7043705,10.295463,10.498665,0.29166666,0.75864196,0.07638893,0.66481483
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:47,12,2,16 Emily Branson,91 Savannah Sillivant,0,0,0,0,0,0,0,0,0,1,0,14.4971485,7.5183997,-12.3952,0.07638893,0.66481483,0.3305556,0.5962963
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:47,12,2,91 Savannah Sillivant,22 Becca Henley,0,0,0,0,0,0,0,0,0,0,1,12.124078,2.844801,11.7856,0.3305556,0.5962963,0.08888893,0.5703704
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:47,12,2,22 Becca Henley,16 Emily Branson,0,0,0,0,0,0,0,0,1,1,0,8.811844,-6.841067,-5.554133,0.08888893,0.5703704,0.2027778,0.63271606
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:47,12,2,16 Emily Branson,08 Grace Robinson,1,1,0,0,0,0,0,0,0,0,0,16.599642,16.594666,-0.40639964,0.2027778,0.63271606,0.21111113,0.4814815
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:49,13,1,20 Noel Holmes,27 Katharine Gilbert,0,0,0,0,0,0,0,0,0,0,0,11.363264,8.398933,7.6538672,0.6791667,0.72037035,0.5222222,0.64382714
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:49,13,1,27 Katharine Gilbert,20 Noel Holmes,0,0,0,0,0,0,0,0,1,0,0,11.58636,-1.2869345,-11.514667,0.5222222,0.64382714,0.7583333,0.65555555
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:49,13,1,20 Noel Holmes,27 Katharine Gilbert,0,0,0,0,0,0,0,0,1,0,0,10.640175,-2.0997367,10.430936,0.7583333,0.65555555,0.5444444,0.6746914
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:49,13,1,27 Katharine Gilbert,15 Sylvia Brown,1,1,0,0,0,0,0,0,0,0,0,14.470384,5.7573395,13.275732,0.5444444,0.6746914,0.2722222,0.6222222
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,80 Kelsea LeBeau,16 Emily Branson,0,0,0,0,0,0,0,1,0,0,0,17.32981,7.4506683,-15.6464,0.18611114,0.68024695,0.5069445,0.6123457
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,16 Emily Branson,03 Sara Mog,0,0,0,0,0,0,0,1,0,0,0,15.529261,-4.809068,-14.765866,0.5069445,0.6123457,0.80972224,0.6561729
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,03 Sara Mog,80 Kelsea LeBeau,0,0,0,0,0,0,0,1,0,0,0,29.110918,-1.7610669,29.0576,0.80972224,0.6561729,0.21388893,0.67222226
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,80 Kelsea LeBeau,03 Sara Mog,0,0,0,0,0,0,0,0,1,0,0,12.748448,-3.7253277,-12.192,0.21388893,0.67222226,0.46388894,0.7061728
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,03 Sara Mog,80 Kelsea LeBeau,0,0,0,0,0,0,0,0,0,0,0,8.200213,-0.27093187,8.195737,0.46388894,0.7061728,0.29583332,0.70864195
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,80 Kelsea LeBeau,03 Sara Mog,0,0,0,0,0,0,0,0,1,0,1,7.545505,-1.5578729,7.3829317,0.29583332,0.70864195,0.14444447,0.72283953
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,03 Sara Mog,16 Emily Branson,0,0,0,0,0,0,0,0,0,1,0,13.479613,-0.13546266,-13.478932,0.14444447,0.72283953,0.42083332,0.72407407
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,16 Emily Branson,91 Savannah Sillivant,0,0,0,0,0,0,0,1,0,0,0,16.686615,2.3029306,-16.526937,0.42083332,0.72407407,0.7597223,0.70308644
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:51,14,1,91 Savannah Sillivant,80 Kelsea LeBeau,0,0,0,0,0,0,0,0,0,0,0,13.419064,13.343464,-1.4223987,0.7597223,0.70308644,0.78888893,0.5814815
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:52,14,1,80 Kelsea LeBeau,91 Savannah Sillivant,0,0,0,0,0,0,0,0,1,0,0,11.501512,-9.143997,6.9765368,0.78888893,0.5814815,0.6458333,0.66481483
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:52,14,1,91 Savannah Sillivant,27 Katharine Gilbert,0,0,0,0,0,0,0,0,0,0,1,33.287952,31.157333,-11.71787,0.6458333,0.66481483,0.88611114,0.3808642
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:53,14,1,27 Katharine Gilbert,08 Grace Robinson,0,0,0,0,0,0,0,0,0,1,0,34.78936,21.1328,27.6352,0.88611114,0.3808642,0.31944448,0.18827161
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:53,14,1,08 Grace Robinson,80 Kelsea LeBeau,0,0,0,0,0,0,0,0,0,0,0,6.4346685,0,6.4346685,0.31944448,0.18827161,0.1875,0.18827161
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:54,14,1,80 Kelsea LeBeau,03 Sara Mog,0,0,0,0,0,1,0,0,1,0,1,9.726516,-8.805334,4.1317325,0.1875,0.18827161,0.1027778,0.26851854
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:54,14,1,03 Sara Mog,16 Emily Branson,0,0,0,1,1,0,0,0,0,1,1,13.0725355,13.0725355,0,0.1027778,0.26851854,0.1027778,0.14938271
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:56,16,1,80 Kelsea LeBeau,27 Katharine Gilbert,0,0,0,0,0,0,0,0,0,0,1,11.926202,8.457849,-8.408275,0.74597704,0.58907604,0.9183908,0.5119959
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:56,16,1,27 Katharine Gilbert,80 Kelsea LeBeau,0,0,0,0,0,0,0,1,0,1,0,16.09485,-1.731714,16.001417,0.9183908,0.5119959,0.5902778,0.5277778
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:56,16,1,80 Kelsea LeBeau,16 Emily Branson,0,0,0,0,0,0,0,1,0,0,0,16.942,-0.54186374,16.933332,0.5902778,0.5277778,0.2430556,0.53271604
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:56,16,1,16 Emily Branson,22 Becca Henley,1,0,1,0,0,0,0,0,0,0,1,14.332601,11.514663,8.5344,0.2430556,0.53271604,0.0680556,0.4277778
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:58,16,2,27 Katharine Gilbert,08 Grace Robinson,0,0,0,0,0,0,0,0,0,0,0,10.978654,10.5664015,-2.9802673,0.2402778,0.81111115,0.30138892,0.71481484
NASH @ ATX,Week 5,NASH,ATX,5/4/25 21:58,16,2,08 Grace Robinson,91 Savannah Sillivant,1,0,1,0,0,0,0,0,0,0,0,22.691074,9.821337,-20.455467,0.30138892,0.71481484,0.72083336,0.62530863
NASH @ ATX,Week 5,NASH,ATX,5/4/25 22:00,17,1,20 Noel Holmes,07 Mary Cowart,1,1,0,0,0,0,1,0,0,1,1,44.096947,44.0944,0.47413224,0.06527773,0.5950617,0.055555534,0.19320987
NY @ MINN,Week 5,MINN,NY,5/3/25 20:14,2,1,03 Makella Daley,07 Danielle Byers,0,0,0,0,0,1,0,0,0,1,1,11.313291,11.311465,-0.20319982,0.9375,0.65,0.94166666,0.54691356
NY @ MINN,Week 5,MINN,NY,5/3/25 20:14,2,1,07 Danielle Byers,02 Steph Wood,0,0,0,1,1,0,0,0,0,1,0,50.131542,49.783997,5.8928003,0.94166666,0.54691356,0.8208333,0.09320988
NY @ MINN,Week 5,MINN,NY,5/3/25 20:19,4,1,04 Erica Baken,03 Makella Daley,0,0,0,0,0,0,0,0,0,0,0,7.071564,6.7733293,2.032001,0.5347222,0.80370367,0.49305552,0.7419753
NY @ MINN,Week 5,MINN,NY,5/3/25 20:19,4,1,03 Makella Daley,07 Danielle Byers,0,0,0,0,0,0,0,0,0,0,0,13.881863,6.6378665,12.191999,0.49305552,0.7419753,0.24305554,0.6814815
NY @ MINN,Week 5,MINN,NY,5/3/25 20:19,4,1,07 Danielle Byers,03 Makella Daley,0,0,0,0,0,0,0,0,1,0,0,11.622534,-4.1994667,-10.837333,0.24305554,0.6814815,0.46527773,0.7197531
NY @ MINN,Week 5,MINN,NY,5/3/25 20:19,4,1,03 Makella Daley,53 Emma Piorier,0,0,0,0,0,0,0,0,0,0,0,16.005718,13.275733,8.940801,0.46527773,0.7197531,0.2819444,0.59876543
NY @ MINN,Week 5,MINN,NY,5/3/25 20:20,4,1,53 Emma Piorier,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,1,10.748278,2.302937,10.498665,0.2819444,0.59876543,0.06666667,0.57777774
NY @ MINN,Week 5,MINN,NY,5/3/25 20:20,4,1,04 Erica Baken,NA,1,1,0,0,0,0,0,0,0,1,1,37.231953,37.11786,2.9125357,0.06666667,0.57777774,0.006944402,0.23950617
NY @ MINN,Week 5,MINN,NY,5/3/25 20:23,5,1,05 Steph Rupp,NA,1,1,0,0,0,0,0,0,0,0,0,7.7218957,1.7610604,-7.5184,0.30416667,0.71234566,0.45833334,0.69629633
NY @ MINN,Week 5,MINN,NY,5/3/25 20:25,6,1,03 Makella Daley,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,13.161374,11.243734,6.8410683,0.49583334,0.70987654,0.35555553,0.6074074
NY @ MINN,Week 5,MINN,NY,5/3/25 20:25,6,1,04 Erica Baken,07 Danielle Byers,1,1,0,0,0,0,0,0,0,0,0,18.710342,16.32373,9.144,0.35555553,0.6074074,0.16805553,0.45864198
NY @ MINN,Week 5,MINN,NY,5/3/25 20:28,7,1,30 Louise Beck,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,10.049883,7.897731,-6.214981,0.5132032,0.6967841,0.64064294,0.62480855
NY @ MINN,Week 5,MINN,NY,5/3/25 20:28,7,1,04 Erica Baken,44 Sarah Meckstroth,0,0,0,0,0,0,0,0,0,0,0,15.496615,14.171097,-6.2709723,0.64064294,0.62480855,0.7692308,0.49566105
NY @ MINN,Week 5,MINN,NY,5/3/25 20:29,7,1,44 Sarah Meckstroth,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,9.653403,1.2322674,9.57443,0.7692308,0.49566105,0.5729047,0.48443085
NY @ MINN,Week 5,MINN,NY,5/3/25 20:29,7,1,04 Erica Baken,03 Makella Daley,0,0,0,0,0,0,0,0,0,0,0,19.24129,8.065764,17.469135,0.5729047,0.48443085,0.21469575,0.41092396
NY @ MINN,Week 5,MINN,NY,5/3/25 20:29,7,1,03 Makella Daley,20 Aria Kischner,0,0,0,0,0,1,0,0,0,0,1,13.737121,11.202452,7.950695,0.21469575,0.41092396,0.05166477,0.30883104
NY @ MINN,Week 5,MINN,NY,5/3/25 20:29,7,1,20 Aria Kischner,53 Emma Piorier,0,0,0,1,1,0,0,0,0,1,0,25.38276,24.477354,-6.7188983,0.05166477,0.30883104,0.18943745,0.08575804
NY @ MINN,Week 5,MINN,NY,5/3/25 20:32,8,1,55 Courtney Walbe,21 Sarah Mondschein,0,0,0,0,0,0,0,0,0,1,1,20.519955,20.455463,1.6255985,0.9222222,0.82777774,0.8888889,0.641358
NY @ MINN,Week 5,MINN,NY,5/3/25 20:32,8,1,21 Sarah Mondschein,55 Courtney Walbe,1,1,0,0,0,0,0,0,1,1,0,19.783009,-10.769602,16.594671,0.8888889,0.641358,0.54861104,0.7395062
NY @ MINN,Week 5,MINN,NY,5/3/25 20:33,9,1,03 Makella Daley,53 Emma Piorier,0,0,0,0,0,0,0,0,0,0,0,20.052954,10.634132,-17.001064,0.48472226,0.60493827,0.8333333,0.5080247
NY @ MINN,Week 5,MINN,NY,5/3/25 20:33,9,1,53 Emma Piorier,24 Allegra Johnson McKee,0,0,0,0,0,0,0,1,0,0,0,27.917063,4.809068,27.499733,0.8333333,0.5080247,0.26944447,0.46419752
NY @ MINN,Week 5,MINN,NY,5/3/25 20:33,9,1,24 Allegra Johnson McKee,44 Sarah Meckstroth,0,0,0,0,0,1,0,0,0,0,1,14.032408,12.05653,7.179732,0.26944447,0.46419752,0.12222227,0.354321
NY @ MINN,Week 5,MINN,NY,5/3/25 20:33,9,1,44 Sarah Meckstroth,02 Steph Wood,0,0,0,1,1,0,0,0,0,1,0,28.198061,28.109333,-2.2351997,0.12222227,0.354321,0.1680556,0.09814817
NY @ MINN,Week 5,MINN,NY,5/3/25 20:36,11,1,03 Makella Daley,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,14.947135,13.072533,7.2474647,0.48333332,0.79135805,0.33472225,0.67222226
NY @ MINN,Week 5,MINN,NY,5/3/25 20:36,11,1,04 Erica Baken,07 Danielle Byers,0,0,0,0,0,0,0,0,0,0,1,19.219086,14.630399,12.4629345,0.33472225,0.67222226,0.079166666,0.53888893
NY @ MINN,Week 5,MINN,NY,5/3/25 20:36,11,1,07 Danielle Byers,53 Emma Piorier,0,0,0,0,0,0,0,0,0,1,1,12.420345,12.192002,2.3706646,0.079166666,0.53888893,0.030555598,0.4277778
NY @ MINN,Week 5,MINN,NY,5/3/25 20:36,11,1,53 Emma Piorier,44 Sarah Meckstroth,0,0,0,0,0,0,0,0,0,1,1,8.493718,8.466668,-0.6773322,0.030555598,0.4277778,0.044444464,0.3506173
NY @ MINN,Week 5,MINN,NY,5/3/25 20:37,11,1,44 Sarah Meckstroth,04 Erica Baken,0,0,0,0,0,0,0,0,1,1,0,14.098463,-3.1157327,-13.749867,0.044444464,0.3506173,0.32638893,0.37901235
NY @ MINN,Week 5,MINN,NY,5/3/25 20:37,11,1,04 Erica Baken,07 Danielle Byers,0,0,0,0,0,0,0,1,0,0,0,20.010244,1.9642642,-19.9136,0.32638893,0.37901235,0.73472226,0.36111113
NY @ MINN,Week 5,MINN,NY,5/3/25 20:37,11,1,07 Danielle Byers,04 Erica Baken,0,0,0,0,0,0,0,0,1,0,0,13.444172,-3.6575997,12.937068,0.73472226,0.36111113,0.46944445,0.39444447
NY @ MINN,Week 5,MINN,NY,5/3/25 20:37,11,1,04 Erica Baken,44 Sarah Meckstroth,0,0,0,0,0,1,0,0,0,0,0,17.949333,10.769599,14.359467,0.46944445,0.39444447,0.175,0.29629633
NY @ MINN,Week 5,MINN,NY,5/3/25 20:37,11,1,44 Sarah Meckstroth,20 Aria Kischner,0,0,0,1,1,0,0,0,0,0,1,19.74389,19.507202,3.048,0.175,0.29629633,0.1125,0.11851854
NY @ MINN,Week 5,MINN,NY,5/3/25 20:39,13,1,04 Erica Baken,03 Makella Daley,0,0,0,0,0,0,0,0,0,0,0,10.9669485,9.889069,4.7413373,0.5097223,0.79135805,0.4125,0.7012346
NY @ MINN,Week 5,MINN,NY,5/3/25 20:39,13,1,03 Makella Daley,02 Steph Wood,0,0,0,0,0,0,0,0,0,0,0,10.28343,8.331202,-6.0282674,0.4125,0.7012346,0.5361111,0.62530863
NY @ MINN,Week 5,MINN,NY,5/3/25 20:39,13,1,02 Steph Wood,03 Makella Daley,0,0,0,0,0,0,0,0,0,0,0,12.287392,2.370662,12.056532,0.5361111,0.62530863,0.28888893,0.60370374
NY @ MINN,Week 5,MINN,NY,5/3/25 20:39,13,1,03 Makella Daley,24 Allegra Johnson McKee,0,0,0,0,0,0,0,0,0,0,0,12.944337,8.737603,-9.5504,0.28888893,0.60370374,0.48472226,0.5240741
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,24 Allegra Johnson McKee,07 Danielle Byers,0,0,0,0,0,0,0,1,0,0,0,15.964534,6.2314653,14.698135,0.48472226,0.5240741,0.18333334,0.46728396
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,07 Danielle Byers,03 Makella Daley,0,0,0,0,0,0,0,0,1,0,0,7.6469707,-6.4346657,-4.131735,0.18333334,0.46728396,0.2680556,0.52592593
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,03 Makella Daley,02 Steph Wood,0,0,0,0,0,0,0,0,0,0,0,12.60732,-0.4741324,-12.598401,0.2680556,0.52592593,0.52638894,0.5302469
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,02 Steph Wood,30 Louise Beck,0,0,0,0,0,0,0,0,1,0,0,14.094068,-4.5381365,-13.343465,0.52638894,0.5302469,0.8,0.57160497
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,30 Louise Beck,02 Steph Wood,0,0,0,0,0,0,0,0,0,0,0,14.189932,1.6933355,14.088533,0.8,0.57160497,0.51111114,0.55617285
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,02 Steph Wood,04 Erica Baken,0,0,0,0,0,0,0,0,1,0,0,8.466669,-2.3706684,-8.128001,0.51111114,0.55617285,0.6777778,0.5777778
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,04 Erica Baken,03 Makella Daley,0,0,0,0,0,0,0,1,0,0,0,24.336733,4.5381365,23.90987,0.6777778,0.5777778,0.1875,0.53641975
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,03 Makella Daley,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,9.619564,1.1514653,-9.5504,0.1875,0.53641975,0.38333333,0.52592593
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,04 Erica Baken,30 Louise Beck,0,0,0,0,0,0,0,1,0,0,0,20.731823,-0.4741324,-20.7264,0.38333333,0.52592593,0.80833334,0.5302469
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,30 Louise Beck,20 Aria Kischner,0,0,0,0,0,0,0,0,0,0,1,9.544394,5.4186664,-7.857067,0.80833334,0.5302469,0.96944445,0.4808642
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,20 Aria Kischner,30 Louise Beck,0,0,0,0,0,0,0,0,1,1,1,7.6334634,-6.84107,3.3866684,0.96944445,0.4808642,0.9,0.5432099
NY @ MINN,Week 5,MINN,NY,5/3/25 20:40,13,1,30 Louise Beck,04 Erica Baken,1,1,0,0,0,0,0,0,0,1,0,11.968883,5.0800033,10.83733,0.9,0.5432099,0.6777778,0.49691358
NY @ MINN,Week 5,MINN,NY,5/3/25 20:41,14,1,03 Makella Daley,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,11.696118,3.8608034,-11.040533,0.2027778,0.72530866,0.42916667,0.69012344
NY @ MINN,Week 5,MINN,NY,5/3/25 20:42,14,1,04 Erica Baken,53 Emma Piorier,1,1,0,0,0,0,0,0,0,0,0,24.176147,16.120527,-18.017067,0.42916667,0.69012344,0.7986111,0.5432099
NY @ MINN,Week 5,MINN,NY,5/3/25 20:45,15,1,05 Steph Rupp,11 Rachel Johnson,0,0,0,0,0,0,0,1,0,0,0,15.741118,3.0480013,-15.443202,0.2875,0.70555556,0.6041667,0.67777777
NY @ MINN,Week 5,MINN,NY,5/3/25 20:45,15,1,11 Rachel Johnson,21 Sarah Mondschein,0,0,0,0,0,0,0,0,0,0,0,20.029491,19.100798,6.028269,0.6041667,0.67777777,0.48055553,0.5037037
NY @ MINN,Week 5,MINN,NY,5/3/25 20:45,15,1,21 Sarah Mondschein,11 Rachel Johnson,0,0,0,0,0,0,0,0,0,0,0,13.834356,13.478933,-3.1157315,0.48055553,0.5037037,0.5444444,0.3808642
NY @ MINN,Week 5,MINN,NY,5/3/25 20:45,15,1,11 Rachel Johnson,55 Courtney Walbe,0,0,0,0,0,0,0,0,0,0,0,11.068755,8.06027,7.5861316,0.5444444,0.3808642,0.38888887,0.30740738
NY @ MINN,Week 5,MINN,NY,5/3/25 20:45,15,1,55 Courtney Walbe,05 Steph Rupp,1,1,0,0,0,0,0,0,0,0,0,12.663053,5.825064,11.243732,0.38888887,0.30740738,0.15833333,0.25432098
NY @ MINN,Week 5,MINN,NY,5/3/25 20:47,16,1,04 Erica Baken,44 Sarah Meckstroth,0,0,0,0,0,0,0,0,0,0,0,43.694355,43.688,-0.74506354,0.4930556,0.6734568,0.5083333,0.27530864
NY @ MINN,Week 5,MINN,NY,5/3/25 20:47,16,1,44 Sarah Meckstroth,53 Emma Piorier,0,0,0,0,0,0,0,0,1,0,0,11.509288,-7.247468,8.940801,0.5083333,0.27530864,0.325,0.34135804
NY @ MINN,Week 5,MINN,NY,5/3/25 20:47,16,1,53 Emma Piorier,03 Makella Daley,0,0,0,0,0,0,0,0,1,0,0,13.510215,-5.215466,-12.462937,0.325,0.34135804,0.5805556,0.3888889
NY @ MINN,Week 5,MINN,NY,5/3/25 20:47,16,1,03 Makella Daley,44 Sarah Meckstroth,0,0,0,0,0,0,0,0,0,0,0,11.380206,7.4506655,-8.602132,0.5805556,0.3888889,0.7569445,0.32098767
NY @ MINN,Week 5,MINN,NY,5/3/25 20:47,16,1,44 Sarah Meckstroth,04 Erica Baken,1,1,0,0,0,0,0,0,0,0,0,15.945124,9.685868,12.666133,0.7569445,0.32098767,0.49722227,0.23271605
NY @ MINN,Week 5,MINN,NY,5/3/25 20:49,16,2,04 Erica Baken,53 Emma Piorier,0,0,0,0,0,0,0,0,0,0,0,14.736633,4.741337,-13.953068,0.24722226,0.82222223,0.53333336,0.7790123
NY @ MINN,Week 5,MINN,NY,5/3/25 20:49,16,2,53 Emma Piorier,07 Danielle Byers,0,0,0,0,0,0,0,1,0,0,1,17.508245,6.502397,-16.255999,0.53333336,0.7790123,0.8666667,0.7197531
NY @ MINN,Week 5,MINN,NY,5/3/25 20:49,16,2,07 Danielle Byers,44 Sarah Meckstroth,1,1,0,0,0,0,0,0,0,1,1,25.287766,24.654932,-5.621866,0.8666667,0.7197531,0.98194444,0.49506173
NY @ MINN,Week 5,MINN,NY,5/3/25 20:51,17,1,04 Erica Baken,03 Makella Daley,0,0,0,0,0,0,0,0,0,0,0,11.164501,7.653869,8.127999,0.6305555,0.7419753,0.46388885,0.6722222
NY @ MINN,Week 5,MINN,NY,5/3/25 20:51,17,1,03 Makella Daley,07 Danielle Byers,0,0,0,0,0,0,0,1,0,0,0,15.6936865,1.8965296,-15.5786705,0.46388885,0.6722222,0.78333336,0.6549383
NY @ MINN,Week 5,MINN,NY,5/3/25 20:51,17,1,07 Danielle Byers,03 Makella Daley,0,0,0,0,0,0,0,0,1,0,0,9.780845,-5.825064,7.85707,0.78333336,0.6549383,0.6222222,0.7080247
NY @ MINN,Week 5,MINN,NY,5/3/25 20:51,17,1,03 Makella Daley,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,9.414931,0,9.414931,0.6222222,0.7080247,0.42916667,0.7080247
NY @ MINN,Week 5,MINN,NY,5/3/25 20:51,17,1,04 Erica Baken,30 Louise Beck,0,0,0,0,0,0,0,0,0,0,1,18.541868,9.279467,16.052801,0.42916667,0.7080247,0.1,0.6234568
NY @ MINN,Week 5,MINN,NY,5/3/25 20:52,17,1,30 Louise Beck,03 Makella Daley,0,0,0,0,0,0,0,0,1,1,0,12.930678,-12.05653,-4.6736,0.1,0.6234568,0.19583334,0.7333333
NY @ MINN,Week 5,MINN,NY,5/3/25 20:52,17,1,03 Makella Daley,07 Danielle Byers,1,1,0,0,0,0,0,1,0,0,0,20.099573,-3.1834705,-19.845865,0.19583334,0.7333333,0.6027777,0.7623457
NY @ MINN,Week 5,MINN,NY,5/3/25 20:53,18,1,21 Sarah Mondschein,04 Erica Baken,0,0,0,0,0,0,0,0,0,0,0,10.501943,10.430932,-1.2192004,0.37777779,0.6771605,0.4027778,0.5820988
NY @ MINN,Week 5,MINN,NY,5/3/25 20:53,18,1,04 Erica Baken,44 Sarah Meckstroth,0,0,0,0,0,0,0,0,0,0,0,12.1562,6.570135,-10.227734,0.4027778,0.5820988,0.6125,0.5222222
NY @ MINN,Week 5,MINN,NY,5/3/25 20:53,18,1,44 Sarah Meckstroth,53 Emma Piorier,0,0,0,0,0,0,0,0,0,0,1,15.294688,5.621864,-14.223998,0.6125,0.5222222,0.90416664,0.47098768
